Name,Section,Title,Subject,Topic,OpenSeats,Credits
Calculus I,005,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,005,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,006,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,008,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,008,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,009,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,011,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,013,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,014,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,016,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,017,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,019,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,020,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,020,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,021,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,024,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,030,Calculus I,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus I,030,Calculus I,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus I,031,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,033,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,036,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,037,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,039,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,041,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,042,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,042,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,043,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,043,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,044,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,045,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,045,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,048,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,048,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,049,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,049,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,061,Calculus I,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus I,061,Calculus I,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus I,062,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,062,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,063,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,063,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,064,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,065,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,065,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,066,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,068,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,068,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,069,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,069,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,071,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,076,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,077,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,079,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,081,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,082,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,082,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,083,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,083,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,084,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,085,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,085,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,089,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,089,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,090,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,090,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,091,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,093,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,096,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,097,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,099,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,101,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,103,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,103,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,104,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,106,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,109,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,109,Calculus I,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus I,111,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,112,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,112,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,119,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,140,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,142,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,142,Calculus I,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus I,145,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,147,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,150,Calculus I,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus I,152,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,155,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,157,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,160,Calculus I,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus I,162,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,169,Calculus I,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus I,170,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,171,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,172,Calculus I,Mathematics (MATH) Open Sections,,"  15",4.00
Calculus I,173,Calculus I,Mathematics (MATH) Open Sections,,"  14",4.00
Calculus I,174,Calculus I,Mathematics (MATH) Open Sections,,"  16",4.00
Calculus I,174,Calculus I,Mathematics (MATH) Open Sections,,"  16",4.00
Calculus I,175,Calculus I,Mathematics (MATH) Open Sections,,"  14",4.00
Calculus I,175,Calculus I,Mathematics (MATH) Open Sections,,"  14",4.00
Calculus II,001,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,001,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,003,Calculus II,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus II,003,Calculus II,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus II,004,Calculus II,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus II,005,Calculus II,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus II,006,Calculus II,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus II,010,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,020,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,021,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,021,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,022,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,022,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,023,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,023,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,024,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,025,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,030,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,033,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,033,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,034,Calculus II,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus II,041,Calculus II,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus II,041,Calculus II,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus II,043,Calculus II,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus II,043,Calculus II,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus II,050,Calculus II,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus II,051,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,051,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,052,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,052,Calculus II,Mathematics (MATH) Open Sections,,"   1",4.00
Calculus II,053,Calculus II,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus II,053,Calculus II,Mathematics (MATH) Open Sections,,"   6",4.00
Calculus II,055,Calculus II,Mathematics (MATH) Open Sections,,"   4",4.00
Calculus II,060,Calculus II,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus II,062,Calculus II,Mathematics (MATH) Open Sections,,"   2",4.00
Calculus II,065,Calculus II,Mathematics (MATH) Open Sections,,"   5",4.00
Calculus II,067,Calculus II,Mathematics (MATH) Open Sections,,"   3",4.00
Calculus II,170,Calculus II,Mathematics (MATH) Open Sections,,"  13",4.00
Calculus II,171,Calculus II,Mathematics (MATH) Open Sections,,"   6",4.00
App Honors Calc II,001,App Honors Calc II,Mathematics (MATH) Open Sections,,"  24",4.00
App Honors Calc II,002,App Honors Calc II,Mathematics (MATH) Open Sections,,"  23",4.00
App Honors Calc II,003,App Honors Calc II,Mathematics (MATH) Open Sections,,"  24",4.00
App Honors Calc II,004,App Honors Calc II,Mathematics (MATH) Open Sections,,"  24",4.00
App Honors Calc II,005,App Honors Calc II,Mathematics (MATH) Open Sections,,"  24",4.00
Honors Calc I,001,Honors Calc I,Mathematics (MATH) Open Sections,,"  20",4.00
Honors Calc I,001,Honors Calc I,Mathematics (MATH) Open Sections,,"  20",4.00
App Linear Algebra,001,App Linear Algebra,Mathematics (MATH) Open Sections,,"   6",4.00
App Linear Algebra,001,App Linear Algebra,Mathematics (MATH) Open Sections,,"   6",4.00
App Linear Algebra,002,App Linear Algebra,Mathematics (MATH) Open Sections,,"   7",4.00
App Linear Algebra,002,App Linear Algebra,Mathematics (MATH) Open Sections,,"   7",4.00
App Linear Algebra,004,App Linear Algebra,Mathematics (MATH) Open Sections,,"  13",4.00
App Linear Algebra,006,App Linear Algebra,Mathematics (MATH) Open Sections,,"  13",4.00
App Linear Algebra,006,App Linear Algebra,Mathematics (MATH) Open Sections,,"  13",4.00
Multiv & Vector Calc,011,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  13",4.00
Multiv & Vector Calc,012,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  17",4.00
Multiv & Vector Calc,013,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  20",4.00
Multiv & Vector Calc,014,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  19",4.00
Multiv & Vector Calc,010,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Multiv & Vector Calc,031,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  19",4.00
Multiv & Vector Calc,032,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"   6",4.00
Multiv & Vector Calc,033,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  12",4.00
Multiv & Vector Calc,034,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  13",4.00
Multiv & Vector Calc,030,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Multiv & Vector Calc,041,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  18",4.00
Multiv & Vector Calc,042,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  11",4.00
Multiv & Vector Calc,043,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"   3",4.00
Multiv & Vector Calc,044,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  11",4.00
Multiv & Vector Calc,040,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Multiv & Vector Calc,051,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  13",4.00
Multiv & Vector Calc,053,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  12",4.00
Multiv & Vector Calc,054,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  16",4.00
Multiv & Vector Calc,050,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Multiv & Vector Calc,061,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  10",4.00
Multiv & Vector Calc,062,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"   6",4.00
Multiv & Vector Calc,063,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"   3",4.00
Multiv & Vector Calc,064,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"   8",4.00
Multiv & Vector Calc,060,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Multiv & Vector Calc,081,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  14",4.00
Multiv & Vector Calc,082,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  10",4.00
Multiv & Vector Calc,083,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  10",4.00
Multiv & Vector Calc,084,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  18",4.00
Multiv & Vector Calc,080,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Multiv & Vector Calc,091,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  17",4.00
Multiv & Vector Calc,092,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  17",4.00
Multiv & Vector Calc,093,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  10",4.00
Multiv & Vector Calc,094,Multiv & Vector Calc,Mathematics (MATH) Open Sections,,"  16",4.00
Multiv & Vector Calc,090,Multiv & Vector Calc,Mathematics (MATH) Open Sections,," ",4.00
Intro Diff Equat,031,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   5",4.00
Intro Diff Equat,032,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   1",4.00
Intro Diff Equat,033,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   5",4.00
Intro Diff Equat,030,Intro Diff Equat,Mathematics (MATH) Open Sections,," ",4.00
Intro Diff Equat,040,Intro Diff Equat,Mathematics (MATH) Open Sections,," ",4.00
Intro Diff Equat,051,Intro Diff Equat,Mathematics (MATH) Open Sections,,"  12",4.00
Intro Diff Equat,052,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   4",4.00
Intro Diff Equat,054,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   1",4.00
Intro Diff Equat,050,Intro Diff Equat,Mathematics (MATH) Open Sections,," ",4.00
Intro Diff Equat,062,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   1",4.00
Intro Diff Equat,064,Intro Diff Equat,Mathematics (MATH) Open Sections,,"   1",4.00
Intro Diff Equat,060,Intro Diff Equat,Mathematics (MATH) Open Sections,," ",4.00
Linear Algebra,001,Linear Algebra,Mathematics (MATH) Open Sections,,"   5",4.00
Linear Algebra,002,Linear Algebra,Mathematics (MATH) Open Sections,,"   9",4.00
Linear Algebra,004,Linear Algebra,Mathematics (MATH) Open Sections,,"   1",4.00
Linear Algebra,006,Linear Algebra,Mathematics (MATH) Open Sections,,"   2",4.00
Linear Algebra,007,Linear Algebra,Mathematics (MATH) Open Sections,,"   1",4.00
Linear Algebra,009,Linear Algebra,Mathematics (MATH) Open Sections,,"   1",4.00
Intro to Cryptology,001,Intro to Cryptology,Mathematics (MATH) Open Sections,,"  11",4.00
Honor Multiv& Vector,001,Honor Multiv& Vector,Mathematics (MATH) Open Sections,,"  19",4.00
Honor Multiv& Vector,002,Honor Multiv& Vector,Mathematics (MATH) Open Sections,,"  14",4.00
Honor Multiv& Vector,002,Honor Multiv& Vector,Mathematics (MATH) Open Sections,,"  14",4.00
Honor Multiv& Vector,003,Honor Multiv& Vector,Mathematics (MATH) Open Sections,,"  19",4.00
Honor Multiv& Vector,003,Honor Multiv& Vector,Mathematics (MATH) Open Sections,,"  19",4.00
Hnr Diff Equations,001,Hnr Diff Equations,Mathematics (MATH) Open Sections,,"  16",3.00
Problem Seminar,001,Problem Seminar,Mathematics (MATH) Open Sections,,"  10",1.00
Honors Math I,001,Honors Math I,Mathematics (MATH) Open Sections,,"  37",4.00
Differential Equatn,001,Differential Equatn,Mathematics (MATH) Open Sections,,"  20",3.00
Differential Equatn,002,Differential Equatn,Mathematics (MATH) Open Sections,,"   1",3.00
Differential Equatn,993,Differential Equatn,Mathematics (MATH) Open Sections,," ",3.00
Differential Equatn,993,Differential Equatn,Mathematics (MATH) Open Sections,," ",3.00
Princ of Analysis,002,Princ of Analysis,Mathematics (MATH) Open Sections,,"   2",3.00
Num Meth Engr,001,Num Meth Engr,Mathematics (MATH) Open Sections,,"  16",3.00
Honors Analysis I,001,Honors Analysis I,Mathematics (MATH) Open Sections,,"  23",4.00
Honors Analysis I,001,Honors Analysis I,Mathematics (MATH) Open Sections,,"  23",4.00
Honors Analysis I,999,Honors Analysis I,Mathematics (MATH) Open Sections,," ",4.00
Intro Discrete Maths,001,Intro Discrete Maths,Mathematics (MATH) Open Sections,,"  46",3.00
Interm Diff Eqns,001,Interm Diff Eqns,Mathematics (MATH) Open Sections,,"  50",3.00
Intro Mod Algebra,001,Intro Mod Algebra,Mathematics (MATH) Open Sections,,"   6",3.00
Intro Mod Algebra,999,Intro Mod Algebra,Mathematics (MATH) Open Sections,," ",3.00
Intro Mod Algebra,002,Intro Mod Algebra,Mathematics (MATH) Open Sections,,"  14",3.00
Matrix Algebra I,001,Matrix Algebra I,Mathematics (MATH) Open Sections,,"   8",3.00
Lin Sp Matrx Thy,001,Lin Sp Matrx Thy,Mathematics (MATH) Open Sections,,"  14",3.00
Adv Linear Algebra,001,Adv Linear Algebra,Mathematics (MATH) Open Sections,,"  26",3.00
Adv Linear Algebra,999,Adv Linear Algebra,Mathematics (MATH) Open Sections,," ",3.00
Adv Linear Algebra,999,Adv Linear Algebra,Mathematics (MATH) Open Sections,," ",3.00
Math of Finance,001,Math of Finance,Mathematics (MATH) Open Sections,,"   5",3.00
Math of Finance,003,Math of Finance,Mathematics (MATH) Open Sections,,"  10",3.00
Math Interest Theory,001,Math Interest Theory,Mathematics (MATH) Open Sections,,"   2",3.00
Intro Probabil,002,Intro Probabil,Mathematics (MATH) Open Sections,,"   2",3.00
Intro Probabil,001,Intro Probabil,Mathematics (MATH) Open Sections,,"   6",3.00
Intro Probabil,003,Intro Probabil,Mathematics (MATH) Open Sections,,"   2",3.00
Intro Probabil,997,Intro Probabil,Mathematics (MATH) Open Sections,," ",3.00
Intro Probabil,997,Intro Probabil,Mathematics (MATH) Open Sections,," ",3.00
Euclidean Geometry,001,Euclidean Geometry,Mathematics (MATH) Open Sections,,"   9",3.00
Euclidean Geometry,001,Euclidean Geometry,Mathematics (MATH) Open Sections,,"   9",3.00
Intro to Info Theory,001,Intro to Info Theory,Mathematics (MATH) Open Sections,,"  35",3.00
Adv Math Engrs I,001,Adv Math Engrs I,Mathematics (MATH) Open Sections,,"   6",4.00
Adv Calculus I,002,Adv Calculus I,Mathematics (MATH) Open Sections,,"  20",3.00
Adv Calculus I,003,Adv Calculus I,Mathematics (MATH) Open Sections,,"  20",3.00
Bndry Val Prob-Pde,001,Bndry Val Prob-Pde,Mathematics (MATH) Open Sections,,"   4",3.00
Intro Combinatorics,001,Intro Combinatorics,Mathematics (MATH) Open Sections,,"   1",3.00
Intro Combinatorics,002,Intro Combinatorics,Mathematics (MATH) Open Sections,,"   6",3.00
Intro Combinatorics,999,Intro Combinatorics,Mathematics (MATH) Open Sections,," ",3.00
Intr Num Meth,001,Intr Num Meth,Mathematics (MATH) Open Sections,,"  21",3.00
Intr Num Meth,002,Intr Num Meth,Mathematics (MATH) Open Sections,,"   9",3.00
Num Meth Fin Appl,001,Num Meth Fin Appl,Mathematics (MATH) Open Sections,,"   1",3.00
Stoch Analysis,001,Stoch Analysis,Mathematics (MATH) Open Sections,,"  11",3.00
Intro Math Logic,001,Intro Math Logic,Mathematics (MATH) Open Sections,,"   4",3.00
Concepts Basic,001,Concepts Basic,Mathematics (MATH) Open Sections,,"  15",3.00
Topics Mod Math,001,Topics Mod Math,Mathematics (MATH) Open Sections,,"  20",3.00
AIM Student Sem,001,AIM Student Sem,Mathematics (MATH) Open Sections,,"  17",1.00
AIM Student Sem,001,AIM Student Sem,Mathematics (MATH) Open Sections,,"  17",1.00
Math Algo Trading,001,Math Algo Trading,Mathematics (MATH) Open Sections,,"   3",3.00
Life Contin I,001,Life Contin I,Mathematics (MATH) Open Sections,,"   8",3.00
Loss Models I,001,Loss Models I,Mathematics (MATH) Open Sections,,"   2",3.00
Probability Theory,999,Probability Theory,Mathematics (MATH) Open Sections,," ",3.00
Probability Theory,999,Probability Theory,Mathematics (MATH) Open Sections,," ",3.00
Disc Stoc Proc,001,Disc Stoc Proc,Mathematics (MATH) Open Sections,,"   1",3.00
Casualty Insurance,001,Casualty Insurance,Mathematics (MATH) Open Sections,,"  14",3.00
